Date,Open,High,Low,Close,Volume
2021-02-24 18:00:00,535.92,535.92,527.79,528.34,269062.451530725
2021-02-24 17:00:00,530.57,535.81,527.73,535.48,319805.095878576
2021-02-24 16:00:00,533.64,541.98,529.14,530.2,716050.889048484
2021-02-24 15:00:00,527.18,534.87,511.29,533.64,511227.693017296
2021-02-24 14:00:00,534.78,538.34,520.42,528.18,731222.331132786
2021-02-24 13:00:00,546.52,548.3,530,534.55,696955.98765108
2021-02-24 12:00:00,543.65,550.4,543.53,546.78,760572.15875926
2021-02-24 11:00:00,540.8,550.82,540.8,543.13,448955.535702743
2021-02-24 10:00:00,549.03,550.4,538.34,539.98,649884.080434137
2021-02-24 09:00:00,548.69,557.21,547.5,548.57,1293032.89301521
2021-02-24 08:00:00,540.34,551.61,535.39,549.22,1030533.46935437
2021-02-24 07:00:00,538.71,542.06,528.96,540,228684.2692824
2021-02-24 06:00:00,538.96,544.59,528.9,536.08,554933.443885559
2021-02-24 05:00:00,542.06,546.57,532.68,537.72,374217.6950064
2021-02-24 04:00:00,547.07,553.27,537,541.45,685900.792633238
2021-02-24 03:00:00,540,551.36,539.33,547.64,822510.513513213
2021-02-24 02:00:00,535.39,555.37,530.16,541.45,1395793.59737554
2021-02-24 01:00:00,517.18,535.73,514.58,535.34,639453.526929685
2021-02-24 00:00:00,516.97,519.84,497.09,516.67,298918.51349293
2021-02-23 23:00:00,512.84,517.62,506.45,517.62,348775.84242951
2021-02-23 22:00:00,503.68,513.73,501.01,511.98,171987.638836175
2021-02-23 21:00:00,496.62,505.64,493.05,503.58,465714.398777813
2021-02-23 20:00:00,478.43,496.88,476.07,496.62,620685.844319331
2021-02-23 19:00:00,497.07,503.43,479.49,479.49,867120.189174017
2021-02-23 18:00:00,498.99,505.41,494.79,497.51,496122.087044588
2021-02-23 17:00:00,506.04,515.4,499.5,499.53,725906.981627367
2021-02-23 16:00:00,514.72,524.79,505,507.45,607791.601687989
2021-02-23 15:00:00,497.5,522.38,490.67,511.89,1398638.19078237
2021-02-23 14:00:00,513.75,520.07,485.65,497.7,1601033.68639639
2021-02-23 13:00:00,491.79,520.03,488.31,512.81,1897900.37969589
2021-02-23 12:00:00,480.28,502.95,467.87,491.77,1898690.44114599
2021-02-23 11:00:00,489.59,496.18,450.85,481.97,1973642.57394003
2021-02-23 10:00:00,500.69,508.88,469.99,489.46,815036.894769199
2021-02-23 09:00:00,478.19,504.94,438.5,499.88,3635152.02780331
2021-02-23 08:00:00,558.99,562.47,479.63,479.63,2198377.75454052
2021-02-23 07:00:00,559.33,570.31,555.83,559.4,573240.192619576
2021-02-23 06:00:00,566.63,580.05,559.02,559.08,918520.016018195
2021-02-23 05:00:00,579.81,580.61,547.34,571.34,920049.012649721
2021-02-23 04:00:00,588.99,598.07,568.3,580.41,314534.19223332
2021-02-23 03:00:00,585.41,601.89,583.65,588.77,621150.682938959
2021-02-23 02:00:00,598.42,602.21,579.55,582.09,381871.530970837
2021-02-23 01:00:00,619.21,622.56,592.61,597.76,251584.384045568
2021-02-23 00:00:00,630.43,631.74,611.45,612.07,123767.191060614
2021-02-22 23:00:00,626.48,631.05,614.46,629.58,583286.587689649
2021-02-22 22:00:00,630.48,630.48,617,626.22,304889.400407806
2021-02-22 21:00:00,621.44,630.92,619.44,630.79,885128.302306733
2021-02-22 20:00:00,611.76,626.25,611.36,620,533821.7232652
2021-02-22 19:00:00,603.39,615.7,598.24,612.64,627811.953136402
2021-02-22 18:00:00,593.98,605.41,585.67,603.39,672891.418186729
2021-02-22 17:00:00,614.02,614.02,592.38,595.06,631581.015915484
2021-02-22 16:00:00,607.88,622.5,601.95,612.86,860461.953960239
2021-02-22 15:00:00,619.82,626.44,592.78,608.42,2606657.33833441
2021-02-22 14:00:00,618.41,628.24,533.33,621.23,4891689.12270709
2021-02-22 13:00:00,645.37,649.73,618.63,618.63,978751.833201531
2021-02-22 12:00:00,653.11,653.58,627.27,644.47,1213661.06830958
2021-02-22 11:00:00,658.76,666.12,652,652,393420.97885056
2021-02-22 10:00:00,664.67,670.11,644.25,658.92,1483575.58241785
2021-02-22 09:00:00,678.1,683.33,661.24,663.48,503570.397978014
2021-02-22 08:00:00,688.75,692.47,677.75,677.75,479644.37568506
2021-02-22 07:00:00,686.06,691.75,680.02,688.06,149969.354367718
2021-02-22 06:00:00,679.04,693.49,674.76,687.71,215836.33501769
2021-02-22 05:00:00,679.55,684.05,675.5,676.39,169318.119032663
2021-02-22 04:00:00,670.72,680.78,665.47,680.23,399523.607073455
