Date,Open,High,Low,Close,Volume
2020-11-17 00:00:00,16727.85,17868,16570,17680.63,173707566.788071
2020-11-16 00:00:00,15975.49,16894.93,15875.5,16724.62,125630576.252211
2020-11-15 00:00:00,16092.8,16170,15786.46,15975.49,51532223.2449178
2020-11-14 00:00:00,16339.06,16341.89,15715.1,16086.34,81176927.127388
2020-11-13 00:00:00,16300,16494.52,15970.33,16335.58,128123616.635628
2020-11-12 00:00:00,15702,16369.99,15481,16300,265061980.374832
2020-11-11 00:00:00,15314.94,15991.01,15290.85,15707.89,157287253.723464
2020-11-10 00:00:00,15349.32,15482.76,15092.47,15313.65,137309562.698524
2020-11-09 00:00:00,15484.68,15854.48,14824.66,15332.04,221794510.103239
2020-11-08 00:00:00,14829.32,15664.9,14727.19,15489.15,78165982.5252962
2020-11-07 00:00:00,15603.28,15778.6,14351,14838.97,162248173.065285
2020-11-06 00:00:00,15608.32,15968.98,15196.01,15598.09,210253940.474177
2020-11-05 00:00:00,14168.49,15770.58,14100,15605.04,287485907.087597
2020-11-04 00:00:00,14041.58,14277.5,13520.87,14160.59,154723234.097846
2020-11-03 00:00:00,13578.82,14083.76,13287.7,14041.58,101462580.509048
2020-11-02 00:00:00,13762,13842.5,13220,13563.72,95833257.9718415
2020-11-01 00:00:00,13799.44,13907.47,13629.31,13762,34874088.9856171
2020-10-31 00:00:00,13569.42,14100,13420.97,13816.08,87557927.6802611
2020-10-30 00:00:00,13456.14,13675.56,13129.26,13562.13,121803115.092598
2020-10-29 00:00:00,13275.82,13650,12993,13468.44,119801193.916451
2020-10-28 00:00:00,13642.31,13864.89,12892,13274.73,141652846.673025
2020-10-27 00:00:00,13065.1,13788,13057.09,13647.9,153439989.246185
2020-10-26 00:00:00,13041.12,13250,12773.5,13066.73,74809586.6646462
2020-10-25 00:00:00,13115.18,13363.53,12903.74,13039.09,47704851.297544
2020-10-24 00:00:00,12940.03,13182.83,12887.38,13122.73,37016902.9798085
2020-10-23 00:00:00,12983.26,13037.26,12729.82,12941.59,64661333.3543868
2020-10-22 00:00:00,12802.63,13208.25,12686.73,12983.26,120453002.023241
2020-10-21 00:00:00,11921.33,13235,11899.1,12802.67,257251920.197188
2020-10-20 00:00:00,11759.2,12059.94,11680,11921.11,69855765.3259205
2020-10-19 00:00:00,11518.58,11840,11409.94,11764.14,64231427.8310018
2020-10-18 00:00:00,11363.4,11526.34,11352.79,11519.97,12063351.9089457
2020-10-17 00:00:00,11331.88,11415.48,11264.01,11365.8,12779935.0950664
2020-10-16 00:00:00,11506.53,11548.65,11200,11321.86,48788436.3352145
2020-10-15 00:00:00,11430.49,11623.6,11250.01,11511.11,55994983.7082089
2020-10-14 00:00:00,11440.28,11555.1,11287.42,11428.84,43295311.8071182
2020-10-13 00:00:00,11539.42,11567.4,11314.53,11427.98,58259394.3412268
2020-10-12 00:00:00,11372.48,11731.7,11175.99,11535.98,81769653.9664344
2020-10-11 00:00:00,11300.97,11447.44,11272.11,11372.93,24766270.7745211
2020-10-10 00:00:00,11060.46,11496.06,11059.62,11301.2,36959108.4988274
2020-10-09 00:00:00,10927.02,11118.49,10826.4,11052,59187213.1890198
2020-10-08 00:00:00,10669.1,10957,10535.06,10925.2,76138165.1076395
2020-10-07 00:00:00,10602.31,10682.56,10547.71,10669.14,59323076.4628088
2020-10-06 00:00:00,10797.36,10801.86,10525,10606.33,50917756.845311
2020-10-05 00:00:00,10666.16,10805.82,10620.71,10795,39056475.0775718
2020-10-04 00:00:00,10543.17,10699.88,10524.81,10669.63,11286071.1120162
2020-10-03 00:00:00,10571.6,10605.79,10500,10553.66,11976269.7081718
2020-10-02 00:00:00,10611.17,10667.53,10380,10578.54,88155824.338389
2020-10-01 00:00:00,10780.83,10940.22,10437.08,10622.71,92187566.4657471
2020-09-30 00:00:00,10840,10847.5,10658.56,10778.22,46396170.4226251
2020-09-29 00:00:00,10681.41,10865,10636.66,10836.42,43664181.1354663
2020-09-28 00:00:00,10779.99,10950,10628.52,10689.48,53357294.3885763
2020-09-27 00:00:00,10731.09,10807.14,10593.58,10780.66,24653877.6432617
2020-09-26 00:00:00,10694.23,10830,10655.29,10729.09,27362573.1483969
2020-09-25 00:00:00,10738.46,10762.65,10553.14,10689.81,67845271.4755287
2020-09-24 00:00:00,10236.86,10795.53,10193.2,10744.02,72027037.8424226
2020-09-23 00:00:00,10525.72,10541.39,10138.3,10233.42,58446752.4264404
2020-09-22 00:00:00,10418.83,10573.05,10353.39,10534.31,50570993.3318977
2020-09-21 00:00:00,10921.53,10996.98,10286.56,10411.29,103571734.165431
2020-09-20 00:00:00,11070.84,11079.25,10755.9,10923.5,35501566.1150436
2020-09-19 00:00:00,10935.49,11183.01,10890.53,11077.22,24960870.7225459
2020-09-18 00:00:00,10947.35,11040.18,10816.54,10931.2,48085522.3233405
2020-09-17 00:00:00,10950.15,11054,10739.23,10940.47,60453945.5517075
2020-09-16 00:00:00,10785,11100,10662.81,10951.54,90900408.5299603
2020-09-15 00:00:00,10671.4,10940.01,10611.17,10783.83,69627555.6488913
2020-09-14 00:00:00,10338.82,10765.03,10250.13,10675.15,78197955.2561912
2020-09-13 00:00:00,10446.4,10576.78,10214.9,10334.78,44699014.492911
2020-09-12 00:00:00,10400.46,10482.42,10275,10443.33,26204819.637487
2020-09-11 00:00:00,10341.38,10409.44,10200.5,10393.04,54519211.0591278
2020-09-10 00:00:00,10221.76,10495.75,10220,10342.59,105734274.843085
2020-09-09 00:00:00,10126.01,10353.39,9981.38,10232.8,60089247.8264867
2020-09-08 00:00:00,10377.5,10446.18,9825.07,10123.96,106917873.085215
2020-09-07 00:00:00,10258.43,10415.66,9880,10377.14,90541501.6080223
2020-09-06 00:00:00,10165.47,10353.39,10000,10260.17,52544914.1250273
2020-09-05 00:00:00,10460.2,10567.9,9850,10167.19,123688676.295488
2020-09-04 00:00:00,10160,10646.75,9902.43,10456.32,182100577.674661
2020-09-03 00:00:00,11395.1,11477.35,9987.86,10160,188516069.114225
2020-09-02 00:00:00,11919.53,11956.45,11155.32,11398.44,148818863.329925
2020-09-01 00:00:00,11658.48,12065.82,11515,11923.96,94924527.6313521
2020-08-31 00:00:00,11713.11,11780,11573.39,11655,52846311.9789265
2020-08-30 00:00:00,11471.71,11715.69,11458.62,11708.97,27266175.1741212
2020-08-29 00:00:00,11538.74,11592,11423.64,11471.71,24043970.0021072
2020-08-28 00:00:00,11332.26,11555.61,11277.95,11536.58,69755901.7118487
2020-08-27 00:00:00,11462.91,11602.92,11122.72,11330,88330444.0428179
2020-08-26 00:00:00,11328.5,11549.8,11250.14,11469.3,49009238.3826558
2020-08-25 00:00:00,11750.4,11772.22,11112.75,11328.88,80137027.6077901
2020-08-24 00:00:00,11653.7,11832.55,11588.61,11761.8,33956999.7563952
2020-08-23 00:00:00,11678.17,11715.09,11524.7,11644.65,19014210.3375012
2020-08-22 00:00:00,11527.81,11694.02,11367,11667.7,39686770.5655033
2020-08-21 00:00:00,11857.18,11887.67,11485.49,11531.74,73701422.9074567
2020-08-20 00:00:00,11762.18,11894.12,11675.29,11859.37,49711608.134621
2020-08-19 00:00:00,11950,12022.18,11574.4,11757.55,110538620.25123
2020-08-18 00:00:00,12301.27,12408.53,11823,11958.1,105448772.023495
2020-08-17 00:00:00,11916.83,12473,11771.44,12298.38,120257600.498178
2020-08-16 00:00:00,11858.6,11938.55,11685.97,11914.02,29715591.2978315
2020-08-15 00:00:00,11771.97,11986.93,11667.7,11852.2,47209397.7554126
2020-08-14 00:00:00,11797.55,11862,11652.01,11779.77,65104391.5841878
2020-08-13 00:00:00,11567.74,11806.61,11270.91,11793.26,80660605.7578012
2020-08-12 00:00:00,11386.5,11625,11150,11565.35,65559363.8812932
2020-08-11 00:00:00,11896.37,11945.05,11130,11392.64,119288779.749299
2020-08-10 00:00:00,11684.6,12080,11510,11895.12,91612979.5897886
2020-08-09 00:00:00,11767.93,11808.28,11527.92,11683.03,30954061.533608
2020-08-08 00:00:00,11601.75,11817.95,11527,11776.9,46916212.2631884
2020-08-07 00:00:00,11770.26,11920,11219,11600.85,121847924.120133
2020-08-06 00:00:00,11759.9,11913.5,11575.57,11770.08,116005842.132648
2020-08-05 00:00:00,11193.48,11795.86,11094.35,11755.24,88338176.7544611
2020-08-04 00:00:00,11236.39,11420,11000.79,11192.42,61805780.1990608
2020-08-03 00:00:00,11074.92,11480,10933.26,11236.39,78482484.9092798
2020-08-02 00:00:00,11808.21,12100,10559.59,11071.66,140127479.73821
2020-08-01 00:00:00,11357.98,11883.36,11228,11817.49,132306343.448759
2020-07-31 00:00:00,11110.84,11457.95,10973.8,11356.74,118308923.68911
2020-07-30 00:00:00,11105.01,11189,10832,11112.12,116197750.330253
2020-07-29 00:00:00,10931.91,11358.47,10855.81,11111.17,138365878.175823
2020-07-28 00:00:00,11049.4,11263.85,10583.48,10939.27,186649913.853128
2020-07-27 00:00:00,9941.25,11417.11,9933.77,11046.19,306386318.629325
2020-07-26 00:00:00,9712.45,10200,9657,9944.65,90398999.7063175
2020-07-25 00:00:00,9549.34,9751.82,9532.79,9710.98,49190482.6277563
2020-07-24 00:00:00,9614.85,9650.55,9474.35,9547.91,76506496.6525657
2020-07-23 00:00:00,9537.23,9690,9453.38,9617.2,100152980.769504
2020-07-22 00:00:00,9395.98,9573,9280.8,9539.51,52665370.2550769
2020-07-21 00:00:00,9161.77,9442.89,9152.23,9391.25,52210413.1114397
2020-07-20 00:00:00,9213.15,9224.73,9128.21,9162.43,28081083.211099
2020-07-19 00:00:00,9175.7,9243.36,9106.3,9211.99,14604681.2870594
2020-07-18 00:00:00,9150.51,9214.63,9122.72,9177.43,12465568.4423086
2020-07-17 00:00:00,9134.44,9184.28,9073.53,9156.5,32903856.4665414
2020-07-16 00:00:00,9191,9217.5,9026.51,9132.87,50613031.1713432
2020-07-15 00:00:00,9256.33,9276.98,9153.38,9190.07,35014611.6007545
2020-07-14 00:00:00,9234.19,9282.08,9095,9251.59,41446296.1604955
2020-07-13 00:00:00,9304.94,9351.17,9190.49,9233.1,35779861.5853902
2020-07-12 00:00:00,9234.07,9347.76,9153.48,9306.17,18958098.0010849
2020-07-11 00:00:00,9291,9304.95,9180,9238.3,13424777.5392831
2020-07-10 00:00:00,9234.91,9318.92,9053.14,9283.53,36301636.0643974
2020-07-09 00:00:00,9441.76,9448.5,9157.11,9234.9,42253809.7175209
2020-07-08 00:00:00,9257.21,9479.57,9228.91,9437.16,59223337.9516706
2020-07-07 00:00:00,9346.9,9385.81,9201.78,9257.16,43534809.5281278
2020-07-06 00:00:00,9077.18,9376.34,9060.5,9348.22,50119105.9346594
2020-07-05 00:00:00,9142.16,9147.37,8905,9076.82,27846574.6499305
2020-07-04 00:00:00,9053.87,9196,9045.94,9138.52,19925376.526959
2020-07-03 00:00:00,9091.68,9127.11,9027.17,9063.08,31811442.8659927
2020-07-02 00:00:00,9230.97,9268.54,8939,9092.92,62432434.0322995
2020-07-01 00:00:00,9136.89,9300,9089.8,9233.38,39902657.3090926
2020-06-30 00:00:00,9187.85,9201.95,9060,9132.96,25404526.9530555
2020-06-29 00:00:00,9118.8,9240.36,9014.92,9188.88,45418109.9306061
2020-06-28 00:00:00,9008.33,9191.72,8933.06,9118.01,29468107.0054543
2020-06-27 00:00:00,9158.13,9189,8830.63,9009.3,39638001.204735
2020-06-26 00:00:00,9237.98,9289.71,9024.61,9158.26,72463667.6468757
2020-06-25 00:00:00,9286.3,9343.49,8989,9239.48,80394990.0052932
2020-06-24 00:00:00,9617.88,9666.35,9193.99,9286.06,93534539.6862588
2020-06-23 00:00:00,9688.26,9725.3,9571,9622.81,46825697.2487513
2020-06-22 00:00:00,9287.89,9798.76,9267.2,9683.12,64060088.3710531
2020-06-21 00:00:00,9355.93,9421.26,9271.52,9283.03,13323115.0907309
2020-06-20 00:00:00,9287.6,9400,9138,9355.46,28738044.4759232
2020-06-19 00:00:00,9374.83,9429.99,9225.15,9304.32,49367863.3089765
2020-06-18 00:00:00,9459.82,9478.69,9250,9374.78,37471116.0934863
2020-06-17 00:00:00,9530.62,9566.53,9230.32,9461.29,55843999.8223674
2020-06-16 00:00:00,9435.41,9596.31,9374.9,9530.3,65418058.943904
2020-06-15 00:00:00,9329.99,9505.4,8900,9435.15,111005610.959377
2020-06-14 00:00:00,9478.93,9479.59,9235.01,9329.99,32442729.7334943
2020-06-13 00:00:00,9465.92,9500,9345.71,9473.46,27839488.4702284
2020-06-12 00:00:00,9265.95,9555,9230,9463.07,65618208.0678905
2020-06-11 00:00:00,9894.32,9981.24,9078.91,9264.26,151836075.599856
2020-06-10 00:00:00,9782.3,10011.4,9578,9894.32,70320924.989194
2020-06-09 00:00:00,9786.64,9897.46,9566.81,9776.84,67683087.2711481
2020-06-08 00:00:00,9759.04,9813.67,9645,9783,52623520.2352238
2020-06-07 00:00:00,9673.08,9829.31,9356,9750.04,65936123.4912085
2020-06-06 00:00:00,9616.17,9744.39,9525.76,9669.85,39136486.5321643
2020-06-05 00:00:00,9791,9856.48,9592.74,9619.99,68853837.0302254
2020-06-04 00:00:00,9668,9888,9430,9791.92,87527709.8566393
2020-06-03 00:00:00,9522.52,9699.95,9380.99,9668.99,66994142.3714415
2020-06-02 00:00:00,10203.64,10241.26,9135.68,9525.73,216473351.822107
